Entity,Code,Day,cum_excess_per_million_proj_all_ages
Malta,MLT,2022-02-06,1095.2704
Malta,MLT,2022-02-13,1131.8356
Malta,MLT,2022-02-20,1155.6499
Malta,MLT,2022-02-27,1128.4603
Malta,MLT,2022-03-06,1154.8999
Malta,MLT,2022-03-13,1178.3391
Malta,MLT,2022-03-20,1183.7771
Malta,MLT,2022-03-27,1175.3389
Malta,MLT,2022-04-03,1184.9021
Malta,MLT,2022-04-10,1233.4683
Malta,MLT,2022-04-17,1237.4061
Malta,MLT,2022-04-24,1255.595
Malta,MLT,2022-05-01,1289.16
Malta,MLT,2022-05-08,1286.3473
Malta,MLT,2022-05-15,1283.5345
Malta,MLT,2022-05-22,1287.8474
Malta,MLT,2022-05-29,1262.533
Malta,MLT,2022-06-05,1242.094
Malta,MLT,2022-06-12,1266.2833
Malta,MLT,2022-06-19,1280.3468
Malta,MLT,2022-06-26,1287.6599
Malta,MLT,2022-07-03,1276.2216
Malta,MLT,2022-07-10,1314.287
Malta,MLT,2022-07-17,1328.3505
Malta,MLT,2022-07-24,1366.7909
Malta,MLT,2022-07-31,1360.2279
Malta,MLT,2022-08-07,1352.1648
Malta,MLT,2022-08-14,1366.6034
Malta,MLT,2022-08-21,1362.2905
Malta,MLT,2022-08-28,1344.4767
Malta,MLT,2022-09-04,1342.0391
Malta,MLT,2022-09-11,1351.2272
Malta,MLT,2022-09-18,1366.4159
Malta,MLT,2022-09-25,1354.9775
Malta,MLT,2022-10-02,1359.6653
Malta,MLT,2022-10-09,1378.6042
Malta,MLT,2022-10-16,1380.2919
Malta,MLT,2022-10-23,1401.106
Malta,MLT,2022-10-30,1409.5441
Malta,MLT,2022-11-06,1430.7333
Malta,MLT,2022-11-13,1448.5471
Malta,MLT,2022-11-20,1451.3597
Malta,MLT,2022-11-27,1466.9235
Malta,MLT,2022-12-04,1446.1094
Malta,MLT,2022-12-11,1454.9226
Malta,MLT,2022-12-18,1456.2351
Malta,MLT,2022-12-25,1495.4257
Malta,MLT,2023-01-01,1474.5624
Malta,MLT,2023-01-08,1462.9752
Malta,MLT,2023-01-15,1466.3392
Malta,MLT,2023-01-22,1419.9905
Malta,MLT,2023-01-29,1454.7521
Malta,MLT,2023-02-05,1443.5387
Malta,MLT,2023-02-12,1424.476
Malta,MLT,2023-02-19,1405.7869
Malta,MLT,2023-02-26,1392.3308
Malta,MLT,2023-03-05,1389.3406
Malta,MLT,2023-03-12,1392.7046
Malta,MLT,2023-03-19,1411.7673
Malta,MLT,2023-03-26,1377.7534
Malta,MLT,2023-04-02,1361.6809
Malta,MLT,2023-04-09,1358.3169
Malta,MLT,2023-04-16,1338.5065
Malta,MLT,2023-04-23,1334.7687
Malta,MLT,2023-04-30,1342.618
Malta,MLT,2023-05-07,1349.7198
Malta,MLT,2023-05-14,1358.6907
Malta,MLT,2023-05-21,1352.3363
Malta,MLT,2023-05-28,1327.6669
Malta,MLT,2023-06-04,1311.5944
Malta,MLT,2023-06-11,1325.0504
Malta,MLT,2023-06-18,1300.381
Malta,MLT,2023-06-25,1325.0504
Malta,MLT,2023-07-02,1310.473
Malta,MLT,2023-07-09,1324.6766
Malta,MLT,2023-07-16,1350.4674
Malta,MLT,2023-07-23,1398.685
Malta,MLT,2023-07-30,1512.3142
Malta,MLT,2023-08-06,1510.4453
Malta,MLT,2023-08-13,1508.5764
Malta,MLT,2023-08-20,1517.9209
Malta,MLT,2023-08-27,1530.6295
Malta,MLT,2023-09-03,1530.6295
Malta,MLT,2023-09-10,1527.2655
Malta,MLT,2023-09-17,1535.4886
Malta,MLT,2023-09-24,1533.9935
Malta,MLT,2023-10-01,1507.4551
Malta,MLT,2023-10-08,1502.596
Malta,MLT,2023-10-15,1525.3966
Malta,MLT,2023-10-22,1501.8484
Malta,MLT,2023-10-29,1508.9502
Malta,MLT,2023-11-05,1485.7759
Malta,MLT,2023-11-12,1494.7466
Malta,MLT,2023-11-19,1466.3394
Malta,MLT,2023-11-26,1450.6405
Malta,MLT,2023-12-03,1422.9808
Malta,MLT,2023-12-10,1409.8986
Malta,MLT,2023-12-17,1417.3741
Malta,MLT,2023-12-24,1427.0924
Malta,MLT,2023-12-31,1421.1119
Martinique,MTQ,2020-01-05,-42.926685
Martinique,MTQ,2020-01-12,-65.87491
Martinique,MTQ,2020-01-19,-72.62439
Martinique,MTQ,2020-01-26,-119.33079
Martinique,MTQ,2020-02-02,-108.26165
Martinique,MTQ,2020-02-09,-110.69147
Martinique,MTQ,2020-02-16,-147.6786
Martinique,MTQ,2020-02-23,-156.58792
Martinique,MTQ,2020-03-01,-209.23384
Martinique,MTQ,2020-03-08,-190.60529
Martinique,MTQ,2020-03-15,-214.09346
Martinique,MTQ,2020-03-22,-214.36343
Martinique,MTQ,2020-03-29,-218.95306
Martinique,MTQ,2020-04-05,-188.44542
Martinique,MTQ,2020-04-12,-167.11707
Martinique,MTQ,2020-04-19,-158.74771
Martinique,MTQ,2020-04-26,-187.63548
Martinique,MTQ,2020-05-03,-190.60524
Martinique,MTQ,2020-05-10,-148.21852
Martinique,MTQ,2020-05-17,-146.32867
Martinique,MTQ,2020-05-24,-174.13654
Martinique,MTQ,2020-05-31,-159.82762
Martinique,MTQ,2020-06-07,-215.17336
Martinique,MTQ,2020-06-14,-217.06319
Martinique,MTQ,2020-06-21,-178.45618
Martinique,MTQ,2020-06-28,-194.9249
Martinique,MTQ,2020-07-05,-216.7932
Martinique,MTQ,2020-07-12,-219.76297
Martinique,MTQ,2020-07-19,-232.99194
Martinique,MTQ,2020-07-26,-251.62051
Martinique,MTQ,2020-08-02,-268.08923
Martinique,MTQ,2020-08-09,-289.4176
Martinique,MTQ,2020-08-16,-279.42838
Martinique,MTQ,2020-08-23,-280.2383
Martinique,MTQ,2020-08-30,-270.24908
Martinique,MTQ,2020-09-06,-276.45862
Martinique,MTQ,2020-09-13,-203.83423
Martinique,MTQ,2020-09-20,-109.07156
Martinique,MTQ,2020-09-27,-57.505554
Martinique,MTQ,2020-10-04,-39.95691
Martinique,MTQ,2020-10-11,-11.06914
Martinique,MTQ,2020-10-18,-2.6997912
Martinique,MTQ,2020-10-25,7.2894387
Martinique,MTQ,2020-11-01,21.59833
Martinique,MTQ,2020-11-08,22.948227
Martinique,MTQ,2020-11-15,80.99374
Martinique,MTQ,2020-11-22,95.84259
Martinique,MTQ,2020-11-29,93.41277
Martinique,MTQ,2020-12-06,70.46455
Martinique,MTQ,2020-12-13,78.8339
Martinique,MTQ,2020-12-20,39.146973
Martinique,MTQ,2020-12-27,18.898539
Martinique,MTQ,2021-01-03,-25.759289
Martinique,MTQ,2021-01-10,-11.659476
Martinique,MTQ,2021-01-17,-26.301601
Martinique,MTQ,2021-01-24,-51.789745
Martinique,MTQ,2021-01-31,-76.73557
Martinique,MTQ,2021-02-07,-76.19328
Martinique,MTQ,2021-02-14,-119.03506
Martinique,MTQ,2021-02-21,-134.21947
Martinique,MTQ,2021-02-28,-164.58832
Martinique,MTQ,2021-03-07,-206.34547
Martinique,MTQ,2021-03-14,-198.21097
Martinique,MTQ,2021-03-21,-207.97238
Martinique,MTQ,2021-03-28,-232.37592
Martinique,MTQ,2021-04-04,-239.42583
Martinique,MTQ,2021-04-11,-227.4952
Martinique,MTQ,2021-04-18,-241.05272
Martinique,MTQ,2021-04-25,-226.95291
Martinique,MTQ,2021-05-02,-234.0028
Martinique,MTQ,2021-05-09,-212.31078
Martinique,MTQ,2021-05-16,-250.81413
Martinique,MTQ,2021-05-23,-259.49094
Martinique,MTQ,2021-05-30,-224.78368
Martinique,MTQ,2021-06-06,-193.87253
Martinique,MTQ,2021-06-13,-189.53412
Martinique,MTQ,2021-06-20,-188.44951
Martinique,MTQ,2021-06-27,-141.26933
Martinique,MTQ,2021-07-04,-157.53836
Martinique,MTQ,2021-07-11,-141.26933
Martinique,MTQ,2021-07-18,-133.13483
Martinique,MTQ,2021-07-25,-100.05448
Martinique,MTQ,2021-08-01,33.35151
Martinique,MTQ,2021-08-08,326.19394
Martinique,MTQ,2021-08-15,695.5008
Martinique,MTQ,2021-08-22,1090.8381
Martinique,MTQ,2021-08-29,1380.4268
Martinique,MTQ,2021-09-05,1694.419
Martinique,MTQ,2021-09-12,1908.0854
Martinique,MTQ,2021-09-19,2013.8341
Martinique,MTQ,2021-09-26,2125.548
Martinique,MTQ,2021-10-03,2188.455
Martinique,MTQ,2021-10-10,2230.7544
Martinique,MTQ,2021-10-17,2311.5574
Martinique,MTQ,2021-10-24,2344.6377
Martinique,MTQ,2021-10-31,2384.7678
Martinique,MTQ,2021-11-07,2393.987
Martinique,MTQ,2021-11-14,2414.5945
Martinique,MTQ,2021-11-21,2413.5098
Martinique,MTQ,2021-11-28,2480.213
Martinique,MTQ,2021-12-05,2505.1587
Martinique,MTQ,2021-12-12,2536.612
Martinique,MTQ,2021-12-19,2526.3083
Martinique,MTQ,2021-12-26,2570.777
Martinique,MTQ,2022-01-02,2548.7603
Martinique,MTQ,2022-01-09,2584.9497
Martinique,MTQ,2022-01-16,2641.2742
Martinique,MTQ,2022-01-23,2694.878
Martinique,MTQ,2022-01-30,2732.7
Martinique,MTQ,2022-02-06,2812.425
Martinique,MTQ,2022-02-13,2864.9404
Martinique,MTQ,2022-02-20,2890.79
Martinique,MTQ,2022-02-27,2920.449
Martinique,MTQ,2022-03-06,2965.8896
Martinique,MTQ,2022-03-13,2987.9297
Martinique,MTQ,2022-03-20,3005.6162
Martinique,MTQ,2022-03-27,3011.3303
Martinique,MTQ,2022-04-03,3009.9697
Martinique,MTQ,2022-04-10,3016.7722
Martinique,MTQ,2022-04-17,2987.1133
Martinique,MTQ,2022-04-24,2996.0925
Martinique,MTQ,2022-05-01,2986.569
Martinique,MTQ,2022-05-08,2975.9573
Martinique,MTQ,2022-05-15,3024.663
Martinique,MTQ,2022-05-22,3065.206
Martinique,MTQ,2022-05-29,3119.354
Martinique,MTQ,2022-06-05,3191.4604
Martinique,MTQ,2022-06-12,3253.227
Martinique,MTQ,2022-06-19,3322.6125
Martinique,MTQ,2022-06-26,3405.603
Martinique,MTQ,2022-07-03,3482.0632
Martinique,MTQ,2022-07-10,3528.5923
Martinique,MTQ,2022-07-17,3542.4692
Martinique,MTQ,2022-07-24,3483.4236
Martinique,MTQ,2022-07-31,3484.24
Martinique,MTQ,2022-08-07,3506.28
Martinique,MTQ,2022-08-14,3566.9583
Martinique,MTQ,2022-08-21,3542.1973
Martinique,MTQ,2022-08-28,3525.599
Martinique,MTQ,2022-09-04,3566.142
Martinique,MTQ,2022-09-11,3576.754
Martinique,MTQ,2022-09-18,3620.562
Martinique,MTQ,2022-09-25,3648.5884
Martinique,MTQ,2022-10-02,3654.8467
Martinique,MTQ,2022-10-09,3618.6575
Martinique,MTQ,2022-10-16,3623.8274
Martinique,MTQ,2022-10-23,3651.8535
Martinique,MTQ,2022-10-30,3657.0234
Martinique,MTQ,2022-11-06,3685.594
Martinique,MTQ,2022-11-13,3739.1978
Martinique,MTQ,2022-11-20,3711.1714
Martinique,MTQ,2022-11-27,3743.007
Martinique,MTQ,2022-12-04,3713.8923
Martinique,MTQ,2022-12-11,3710.355
Martinique,MTQ,2022-12-18,3724.7764
Martinique,MTQ,2022-12-25,3709.8108
Martinique,MTQ,2023-01-01,3717.0862
Martinique,MTQ,2023-01-08,3729.076
Martinique,MTQ,2023-01-15,3679.4822
Martinique,MTQ,2023-01-22,3668.0374
Martinique,MTQ,2023-01-29,3673.4873
Martinique,MTQ,2023-02-05,3622.8035
Martinique,MTQ,2023-02-12,3566.6697
Martinique,MTQ,2023-02-19,3538.3303
Martinique,MTQ,2023-02-26,3481.1067
Martinique,MTQ,2023-03-05,3466.937
Martinique,MTQ,2023-03-12,3456.5823
Martinique,MTQ,2023-03-19,3444.5925
Martinique,MTQ,2023-03-26,3404.2634
Martinique,MTQ,2023-04-02,3367.7493
Martinique,MTQ,2023-04-09,3377.559
Martinique,MTQ,2023-04-16,3372.6543
Martinique,MTQ,2023-04-23,3395.5437
Martinique,MTQ,2023-04-30,3405.3535
Martinique,MTQ,2023-05-07,3373.1992
Martinique,MTQ,2023-05-14,3414.0732
Martinique,MTQ,2023-05-21,3430.4229
Martinique,MTQ,2023-05-28,3389.5488
Martinique,MTQ,2023-06-04,3418.433
Martinique,MTQ,2023-06-11,3415.163
Martinique,MTQ,2023-06-18,3438.5977
Martinique,MTQ,2023-06-25,3432.0579
Martinique,MTQ,2023-07-02,3421.7031
Martinique,MTQ,2023-07-09,3375.924
Martinique,MTQ,2023-07-16,3360.1194
Martinique,MTQ,2023-07-23,3347.5847
Martinique,MTQ,2023-07-30,3370.474
Martinique,MTQ,2023-08-06,3390.0938
Martinique,MTQ,2023-08-13,3467.482
Martinique,MTQ,2023-08-20,3467.482
Martinique,MTQ,2023-08-27,3554.68
Martinique,MTQ,2023-09-03,3633.7031
Martinique,MTQ,2023-09-10,3652.7776
Martinique,MTQ,2023-09-17,3696.9216
Martinique,MTQ,2023-09-24,3719.811
Martinique,MTQ,2023-10-01,3764.5
Martinique,MTQ,2023-10-08,3750.3303
Martinique,MTQ,2023-10-15,3758.5051
Martinique,MTQ,2023-10-22,3726.896
Martinique,MTQ,2023-10-29,3743.2456
Martinique,MTQ,2023-11-05,3780.3047
Martinique,MTQ,2023-11-12,3763.4102
Martinique,MTQ,2023-11-19,3732.8909
Martinique,MTQ,2023-11-26,3735.0708
Martinique,MTQ,2023-12-03,3681.662
Martinique,MTQ,2023-12-10,3656.5925
Martinique,MTQ,2023-12-17,3630.433
Martinique,MTQ,2023-12-24,3615.7185
Martinique,MTQ,2023-12-31,3552.5
Mauritius,MUS,2020-01-31,-18.569439
Mauritius,MUS,2020-02-29,-40.06688
Mauritius,MUS,2020-03-31,-74.97129
Mauritius,MUS,2020-04-30,-106.02311
Mauritius,MUS,2020-05-31,-135.07161
Mauritius,MUS,2020-06-30,-125.59426
Mauritius,MUS,2020-07-31,-180.22394
Mauritius,MUS,2020-08-31,-192.47517
Mauritius,MUS,2020-09-30,-259.7413
Mauritius,MUS,2020-10-31,-272.60892
Mauritius,MUS,2020-11-30,-272.37778
Mauritius,MUS,2020-12-31,-296.49496
Mauritius,MUS,2021-01-31,-344.74744
Mauritius,MUS,2021-02-28,-382.31705
Mauritius,MUS,2021-03-31,-421.73438
Mauritius,MUS,2021-04-30,-464.23117
Mauritius,MUS,2021-05-31,-519.35376
Mauritius,MUS,2021-06-30,-499.79907
Mauritius,MUS,2021-07-31,-572.0128
Mauritius,MUS,2021-08-31,-471.00604
Mauritius,MUS,2021-09-30,-331.81372
Mauritius,MUS,2021-10-31,-145.1974
Mauritius,MUS,2021-11-30,496.4116
Mauritius,MUS,2021-12-31,845.00836
Mauritius,MUS,2022-01-31,911.6737
Mauritius,MUS,2022-02-28,1019.6401
Mauritius,MUS,2022-03-31,1230.4171
Mauritius,MUS,2022-04-30,1254.9655
Mauritius,MUS,2022-05-31,1269.9714
Mauritius,MUS,2022-06-30,1319.6067
Mauritius,MUS,2022-07-31,1409.8738
Mauritius,MUS,2022-08-31,1506.2971
Mauritius,MUS,2022-09-30,1468.5128
Mauritius,MUS,2022-10-31,1465.0498
Mauritius,MUS,2022-11-30,1475.4386
Mauritius,MUS,2022-12-31,1459.971
Mauritius,MUS,2023-01-31,1403.623
Mauritius,MUS,2023-02-28,1380.9406
Mauritius,MUS,2023-03-31,1281.0607
Mauritius,MUS,2023-04-30,1227.3147
Mauritius,MUS,2023-05-31,1255.5332
Mauritius,MUS,2023-06-30,1199.9419
Mauritius,MUS,2023-07-31,1076.5338
Mauritius,MUS,2023-08-31,989.264
Mauritius,MUS,2023-09-30,884.00183
Mauritius,MUS,2023-10-31,868.3932
Mauritius,MUS,2023-11-30,875.8515
Mauritius,MUS,2023-12-31,962.8138
Mayotte,MYT,2020-01-05,-2.6178787
Mayotte,MYT,2020-01-12,1.3089378
Mayotte,MYT,2020-01-19,5.2357545
Mayotte,MYT,2020-01-26,-10.471512
Mayotte,MYT,2020-02-02,-28.142189
Mayotte,MYT,2020-02-09,11.780453
Mayotte,MYT,2020-02-16,2.6178818
Mayotte,MYT,2020-02-23,32.72348
Mayotte,MYT,2020-03-01,55.629913
Mayotte,MYT,2020-03-08,49.73969
Mayotte,MYT,2020-03-15,62.829082
Mayotte,MYT,2020-03-22,90.971275
Mayotte,MYT,2020-03-29,98.17044
Mayotte,MYT,2020-04-05,150.528
Mayotte,MYT,2020-04-12,173.43443
Mayotte,MYT,2020-04-19,235.60904
Mayotte,MYT,2020-04-26,223.17412
Mayotte,MYT,2020-05-03,251.97078
Mayotte,MYT,2020-05-10,257.861
Mayotte,MYT,2020-05-17,301.71045
Mayotte,MYT,2020-05-24,316.76324
Mayotte,MYT,2020-05-31,348.83228
Mayotte,MYT,2020-06-07,339.66968
Mayotte,MYT,2020-06-14,360.61273
Mayotte,MYT,2020-06-21,345.5599
Mayotte,MYT,2020-06-28,342.28757
Mayotte,MYT,2020-07-05,351.45013
Mayotte,MYT,2020-07-12,368.46634
Mayotte,MYT,2020-07-19,357.99484
Mayotte,MYT,2020-07-26,361.92166
Mayotte,MYT,2020-08-02,373.70212
Mayotte,MYT,2020-08-09,378.2834
Mayotte,MYT,2020-08-16,390.71832
Mayotte,MYT,2020-08-23,407.08005
Mayotte,MYT,2020-08-30,407.08005
Mayotte,MYT,2020-09-06,395.2996
Mayotte,MYT,2020-09-13,384.1736
Mayotte,MYT,2020-09-20,396.60855
Mayotte,MYT,2020-09-27,433.25882
Mayotte,MYT,2020-10-04,420.16943
Mayotte,MYT,2020-10-11,415.58817
Mayotte,MYT,2020-10-18,413.62476
Mayotte,MYT,2020-10-25,392.68173
Mayotte,MYT,2020-11-01,379.59235
Mayotte,MYT,2020-11-08,392.02725
Mayotte,MYT,2020-11-15,394.64514
Mayotte,MYT,2020-11-22,410.3524
Mayotte,MYT,2020-11-29,399.2264
Mayotte,MYT,2020-12-06,422.78732
Mayotte,MYT,2020-12-13,439.14908
Mayotte,MYT,2020-12-20,439.80353
Mayotte,MYT,2020-12-27,465.98233
Mayotte,MYT,2021-01-03,450.60156
Mayotte,MYT,2021-01-10,487.30786
Mayotte,MYT,2021-01-17,495.53513
Mayotte,MYT,2021-01-24,510.0911
Mayotte,MYT,2021-01-31,521.48267
Mayotte,MYT,2021-02-07,540.4687
Mayotte,MYT,2021-02-14,643.6261
Mayotte,MYT,2021-02-21,740.4548
Mayotte,MYT,2021-02-28,840.4478
Mayotte,MYT,2021-03-07,911.329
Mayotte,MYT,2021-03-14,960.6926
Mayotte,MYT,2021-03-21,974.6157
Mayotte,MYT,2021-03-28,990.4374
Mayotte,MYT,2021-04-04,1001.829
Mayotte,MYT,2021-04-11,1006.2591
Mayotte,MYT,2021-04-18,1010.68915
Mayotte,MYT,2021-04-25,1021.4479
Mayotte,MYT,2021-05-02,1017.0178
Mayotte,MYT,2021-05-09,986.0073
Mayotte,MYT,2021-05-16,1018.28357
Mayotte,MYT,2021-05-23,1023.9794
Mayotte,MYT,2021-05-30,1027.1437
Mayotte,MYT,2021-06-06,1056.2556
Mayotte,MYT,2021-06-13,1039.1682
Mayotte,MYT,2021-06-20,1029.0424
Mayotte,MYT,2021-06-27,1025.2451
Mayotte,MYT,2021-07-04,1029.6752
Mayotte,MYT,2021-07-11,1039.801
Mayotte,MYT,2021-07-18,1041.6997
Mayotte,MYT,2021-07-25,1045.4968
Mayotte,MYT,2021-08-01,1041.0668
Mayotte,MYT,2021-08-08,1018.91644
Mayotte,MYT,2021-08-15,1030.9409
Mayotte,MYT,2021-08-22,1047.3955
Mayotte,MYT,2021-08-29,1067.6472
Mayotte,MYT,2021-09-05,1062.5842
Mayotte,MYT,2021-09-12,1065.1157
Mayotte,MYT,2021-09-19,1093.5947
Mayotte,MYT,2021-09-26,1122.7067
Mayotte,MYT,2021-10-03,1156.2487
Mayotte,MYT,2021-10-10,1154.35
Mayotte,MYT,2021-10-17,1185.9934
Mayotte,MYT,2021-10-24,1185.3605
Mayotte,MYT,2021-10-31,1182.1962
Mayotte,MYT,2021-11-07,1180.2976
Mayotte,MYT,2021-11-14,1199.9165
Mayotte,MYT,2021-11-21,1210.0424
Mayotte,MYT,2021-11-28,1204.3466
Mayotte,MYT,2021-12-05,1204.3466
Mayotte,MYT,2021-12-12,1215.7382
Mayotte,MYT,2021-12-19,1235.9899
Mayotte,MYT,2021-12-26,1294.8466
Mayotte,MYT,2022-01-02,1298.9363
Mayotte,MYT,2022-01-09,1335.7333
Mayotte,MYT,2022-01-16,1372.5304
Mayotte,MYT,2022-01-23,1418.5267
Mayotte,MYT,2022-01-30,1427.726
Mayotte,MYT,2022-02-06,1425.8861
Mayotte,MYT,2022-02-13,1413.6205
Mayotte,MYT,2022-02-20,1392.1555
Mayotte,MYT,2022-02-27,1398.2883
Mayotte,MYT,2022-03-06,1406.8743
Mayotte,MYT,2022-03-13,1422.2064
Mayotte,MYT,2022-03-20,1415.4603
Mayotte,MYT,2022-03-27,1425.8861
Mayotte,MYT,2022-04-03,1422.8197
Mayotte,MYT,2022-04-10,1425.2728
Mayotte,MYT,2022-04-17,1421.5931
Mayotte,MYT,2022-04-24,1427.1127
Mayotte,MYT,2022-05-01,1424.0463
Mayotte,MYT,2022-05-08,1419.7533
Mayotte,MYT,2022-05-15,1409.3274
Mayotte,MYT,2022-05-22,1428.3392
Mayotte,MYT,2022-05-29,1420.3666
Mayotte,MYT,2022-06-05,1431.4056
Mayotte,MYT,2022-06-12,1416.0736
Mayotte,MYT,2022-06-19,1422.8197
Mayotte,MYT,2022-06-26,1444.898
Mayotte,MYT,2022-07-03,1444.2847
Mayotte,MYT,2022-07-10,1439.9917
Mayotte,MYT,2022-07-17,1452.2573
Mayotte,MYT,2022-07-24,1441.8315
Mayotte,MYT,2022-07-31,1423.433
Mayotte,MYT,2022-08-07,1409.3275
Mayotte,MYT,2022-08-14,1409.9408
Mayotte,MYT,2022-08-21,1417.9135
Mayotte,MYT,2022-08-28,1423.433
Mayotte,MYT,2022-09-04,1441.2183
Mayotte,MYT,2022-09-11,1438.7651
Mayotte,MYT,2022-09-18,1479.8551
Mayotte,MYT,2022-09-25,1515.4257
Mayotte,MYT,2022-10-02,1521.5585
Mayotte,MYT,2022-10-09,1511.746
Mayotte,MYT,2022-10-16,1543.6367
Mayotte,MYT,2022-10-23,1544.25
Mayotte,MYT,2022-10-30,1520.9452
Mayotte,MYT,2022-11-06,1504.9998
Mayotte,MYT,2022-11-13,1516.039
Mayotte,MYT,2022-11-20,1542.4102
Mayotte,MYT,2022-11-27,1535.0508
Mayotte,MYT,2022-12-04,1524.0116
Mayotte,MYT,2022-12-11,1536.2773
Mayotte,MYT,2022-12-18,1557.129
Mayotte,MYT,2022-12-25,1557.129
Mayotte,MYT,2023-01-01,1519.5886
Mayotte,MYT,2023-01-08,1514.8269
Mayotte,MYT,2023-01-15,1516.0173
Mayotte,MYT,2023-01-22,1526.136
Mayotte,MYT,2023-01-29,1506.4938
Mayotte,MYT,2023-02-05,1508.8746
Mayotte,MYT,2023-02-12,1521.9695
Mayotte,MYT,2023-02-19,1514.2317
Mayotte,MYT,2023-02-26,1509.4698
Mayotte,MYT,2023-03-05,1489.2325
Mayotte,MYT,2023-03-12,1496.3751
Mayotte,MYT,2023-03-19,1505.8986
Mayotte,MYT,2023-03-26,1502.3273
Mayotte,MYT,2023-04-02,1509.4698
Mayotte,MYT,2023-04-09,1513.0413
Mayotte,MYT,2023-04-16,1498.756
Mayotte,MYT,2023-04-23,1526.136
Mayotte,MYT,2023-04-30,1512.446
Mayotte,MYT,2023-05-07,1503.5177
Mayotte,MYT,2023-05-14,1488.6373
Mayotte,MYT,2023-05-21,1484.4708
Mayotte,MYT,2023-05-28,1492.8038
Mayotte,MYT,2023-06-04,1507.6842
Mayotte,MYT,2023-06-11,1511.8507
Mayotte,MYT,2023-06-18,1495.7799
Mayotte,MYT,2023-06-25,1491.6134
Mayotte,MYT,2023-07-02,1483.2804
Mayotte,MYT,2023-07-09,1477.3282
Mayotte,MYT,2023-07-16,1487.4469
Mayotte,MYT,2023-07-23,1481.4948
Mayotte,MYT,2023-07-30,1461.8525
Mayotte,MYT,2023-08-06,1440.4248
Mayotte,MYT,2023-08-13,1436.2582
Mayotte,MYT,2023-08-20,1430.306
Mayotte,MYT,2023-08-27,1433.8773
Mayotte,MYT,2023-09-03,1440.4248
Mayotte,MYT,2023-09-10,1448.1626
Mayotte,MYT,2023-09-17,1465.4238
Mayotte,MYT,2023-09-24,1474.352
Mayotte,MYT,2023-10-01,1487.4469
Mayotte,MYT,2023-10-08,1467.2095
Mayotte,MYT,2023-10-15,1484.4708
Mayotte,MYT,2023-10-22,1480.3043
Mayotte,MYT,2023-10-29,1470.7808
Mayotte,MYT,2023-11-05,1438.639
Mayotte,MYT,2023-11-12,1456.4956
Mayotte,MYT,2023-11-19,1459.4717
Mayotte,MYT,2023-11-26,1453.5195
Mayotte,MYT,2023-12-03,1473.7568
Mayotte,MYT,2023-12-10,1504.7081
Mayotte,MYT,2023-12-17,1535.0642
Mayotte,MYT,2023-12-24,1577.9198
Mayotte,MYT,2023-12-31,1602.3237
Mexico,MEX,2020-01-05,1.5158935
Mexico,MEX,2020-01-12,5.0826116
Mexico,MEX,2020-01-19,5.758805
Mexico,MEX,2020-01-26,3.7492523
Mexico,MEX,2020-02-02,-0.88255316
Mexico,MEX,2020-02-09,-1.6190695
Mexico,MEX,2020-02-16,-6.7334275
Mexico,MEX,2020-02-23,-12.898589
Mexico,MEX,2020-03-01,-21.027271
Mexico,MEX,2020-03-08,-26.267027
Mexico,MEX,2020-03-15,-30.721056
Mexico,MEX,2020-03-22,-40.29579
Mexico,MEX,2020-03-29,-43.22758
Mexico,MEX,2020-04-05,-48.42924
Mexico,MEX,2020-04-12,-46.729218
Mexico,MEX,2020-04-19,-35.981453
Mexico,MEX,2020-04-26,-9.9588785
Mexico,MEX,2020-05-03,30.479765
Mexico,MEX,2020-05-10,85.62337
Mexico,MEX,2020-05-17,153.70047
Mexico,MEX,2020-05-24,227.56815
Mexico,MEX,2020-05-31,304.13425
Mexico,MEX,2020-06-07,389.44336
Mexico,MEX,2020-06-14,481.06363
Mexico,MEX,2020-06-21,573.54266
Mexico,MEX,2020-06-28,665.5042
Mexico,MEX,2020-07-05,764.3246
Mexico,MEX,2020-07-12,871.2467
Mexico,MEX,2020-07-19,977.1053
Mexico,MEX,2020-07-26,1076.5018
Mexico,MEX,2020-08-02,1166.9427
Mexico,MEX,2020-08-09,1250.0836
Mexico,MEX,2020-08-16,1323.7052
Mexico,MEX,2020-08-23,1391.0918
Mexico,MEX,2020-08-30,1451.8751
Mexico,MEX,2020-09-06,1506.4998
Mexico,MEX,2020-09-13,1553.5242
Mexico,MEX,2020-09-20,1594.366
Mexico,MEX,2020-09-27,1638.0554
Mexico,MEX,2020-10-04,1675.948
Mexico,MEX,2020-10-11,1716.9677
Mexico,MEX,2020-10-18,1757.7809
Mexico,MEX,2020-10-25,1804.4832
Mexico,MEX,2020-11-01,1854.7283
Mexico,MEX,2020-11-08,1914.1497
Mexico,MEX,2020-11-15,1973.9362
Mexico,MEX,2020-11-22,2034.0433
Mexico,MEX,2020-11-29,2097.3743
Mexico,MEX,2020-12-06,2167.769
Mexico,MEX,2020-12-13,2247.1226
Mexico,MEX,2020-12-20,2335.7236
Mexico,MEX,2020-12-27,2442.1711
Mexico,MEX,2021-01-03,2559.4985
Mexico,MEX,2021-01-10,2715.3752
Mexico,MEX,2021-01-17,2929.4614
Mexico,MEX,2021-01-24,3154.374
Mexico,MEX,2021-01-31,3317.8813
Mexico,MEX,2021-02-07,3443.8098
Mexico,MEX,2021-02-14,3529.6516
Mexico,MEX,2021-02-21,3605.4734
